playerID,yearID,stint,teamID,lgID,babip_ab_against,h_hr_actual,MLB pBABIP,career_babip_actual_500_ab_minimum,1yr_babip_actual_100_ab_minimum,3yr_babip_actual_300_ab_minimum,5yr_babip_actual_500_ab_minimum,career_babip_aactual_500_ab_minimum_Relative,1yr_babip_aactual_100_ab_minimum_Relative,3yr_babip_actual_300_ab_minimum_Relative,5yr_babip_actual_500_ab_minimum_Relative,career_babip_actual_1000_ab_minimum,1yr_babip_actual_200_ab_minimum,3yr_babip_actual_600_ab_minimum,5yr_babip_actual_1000_ab_minimum,career_babip_actual_1000_ab_minimum_Relative,1yr_babip_actual_200_ab_minimum_Relative,3yr_babip_actual_600_ab_minimum_Relative,5yr_babip_actual_1000_ab_minimum_Relative,ros_team_id,hist_id,hist_team_id,ros_player_id
takanhi01,2022,1,YKS,AL,338,92,0.295,0.261,0.379,0.376,0.271,0.884,1.283,1.274,0.919,0.261,0.379,0.376,0.271,0.884,1.283,1.274,0.919,,,,
takanhi01,2023,1,YKS,AL,133,36,0.295,0.261,0.371,0.388,0.279,0.884,1.258,1.317,0.944,0.261,0.371,0.388,0.279,0.884,1.258,1.317,0.944,,,,
takanhi01,2024,1,YKS,AL,122,37,0.295,0.261,0.45,0.42,0.276,0.884,1.525,1.425,0.937,0.261,0.45,0.42,0.276,0.884,1.525,1.425,0.937,,,,
takanhi01,2025,1,YKS,AL,315,88,0.295,0.261,0.381,0.378,0.273,0.884,1.291,1.28,0.927,0.261,0.381,0.378,0.273,0.884,1.291,1.28,0.927,,,,
takanhi04,1946,1,YMG,AL,387,103,0.295,0.285,0.291,0.301,0.295,0.967,0.986,1.021,1.0,0.285,0.291,0.301,0.295,0.967,0.986,1.021,1.0,,,,
takanhi04,1947,1,YMG,AL,294,93,0.295,0.285,0.338,0.333,0.288,0.967,1.146,1.127,0.976,0.285,0.338,0.333,0.288,0.967,1.146,1.127,0.976,,,,
takanhi04,1948,1,KSS,NL,119,40,0.295,0.285,0.357,0.351,0.295,0.967,1.211,1.191,1.0,0.285,0.357,0.351,0.295,0.967,1.211,1.191,1.0,,,,
takanhi04,1949,1,DES,NL,111,34,0.295,0.285,0.347,0.343,0.296,0.967,1.176,1.162,1.005,0.285,0.347,0.343,0.296,0.967,1.176,1.162,1.005,,,,
takanhi04,1950,1,TYW,AL,1269,336,0.295,0.285,0.317,0.334,0.278,0.967,1.073,1.132,0.942,0.285,0.317,0.334,0.278,0.967,1.073,1.132,0.942,,,,
takanhi04,1951,1,TYW,AL,827,268,0.295,0.285,0.372,0.351,0.294,0.967,1.262,1.191,0.998,0.285,0.372,0.351,0.294,0.967,1.262,1.191,0.998,,,,
takanhi04,1952,1,TYW,AL,976,276,0.295,0.285,0.323,0.331,0.289,0.967,1.096,1.123,0.979,0.285,0.323,0.331,0.289,0.967,1.096,1.123,0.979,,,,
takanhi04,1953,1,YSR,AL,648,176,0.295,0.285,0.314,0.324,0.285,0.967,1.065,1.099,0.964,0.285,0.314,0.324,0.285,0.967,1.065,1.099,0.964,,,,
takanhi04,1954,1,YSR,AL,264,82,0.295,0.285,0.355,0.32,0.286,0.967,1.203,1.085,0.968,0.285,0.355,0.32,0.286,0.967,1.203,1.085,0.968,,,,
takanhi04,1955,1,TYW,AL,84,15,0.295,0.285,0.221,0.263,0.292,0.967,0.748,0.892,0.989,0.285,0.221,0.263,0.292,0.967,0.748,0.892,0.989,,,,
takanhi04,1956,1,TYW,AL,82,20,0.295,0.285,0.299,0.282,0.277,0.967,1.012,0.957,0.939,0.285,0.299,0.282,0.277,0.967,1.012,0.957,0.939,,,,
takanhi06,1984,1,YKS,AL,534,132,0.295,0.265,0.341,0.34,0.247,0.9,1.156,1.153,0.838,0.265,0.341,0.34,0.247,0.9,1.156,1.153,0.838,,,,
takanhi06,1985,1,YKS,AL,466,132,0.295,0.265,0.383,0.366,0.264,0.9,1.297,1.242,0.895,0.265,0.383,0.366,0.264,0.9,1.297,1.242,0.895,,,,
takanhi06,1986,1,YKS,AL,690,182,0.295,0.265,0.343,0.357,0.264,0.9,1.162,1.212,0.895,0.265,0.343,0.357,0.264,0.9,1.162,1.212,0.895,,,,
takanhi06,1987,1,YKS,AL,443,126,0.295,0.265,0.376,0.359,0.268,0.9,1.275,1.217,0.909,0.265,0.376,0.359,0.268,0.9,1.275,1.217,0.909,,,,
takanhi06,1988,1,YKS,AL,382,97,0.295,0.265,0.324,0.323,0.266,0.9,1.1,1.096,0.902,0.265,0.324,0.323,0.266,0.9,1.1,1.096,0.902,,,,
takanhi06,1989,1,YKS,AL,85,15,0.295,0.265,0.268,0.285,0.267,0.9,0.908,0.965,0.906,0.265,0.268,0.285,0.267,0.9,0.908,0.965,0.906,,,,
takanhi06,1990,1,YKS,AL,0,0,0.295,0.265,0.295,0.29,0.263,0.9,1.0,0.982,0.89,0.265,0.295,0.29,0.263,0.9,1.0,0.982,0.89,,,,
takanhi06,1991,1,YKS,AL,0,0,0.295,0.265,0.295,0.315,0.262,0.9,1.0,1.069,0.887,0.265,0.295,0.315,0.262,0.9,1.0,1.069,0.887,,,,
takanhi06,1992,1,YKS,AL,300,88,0.295,0.265,0.396,0.356,0.261,0.9,1.344,1.206,0.884,0.265,0.396,0.356,0.261,0.9,1.344,1.206,0.884,,,,
takanhi06,1993,1,YKS,AL,0,0,0.295,0.265,0.295,0.301,0.295,0.9,1.0,1.019,1.0,0.265,0.295,0.301,0.295,0.9,1.0,1.019,1.0,,,,
takanhi06,1994,1,DHH,NL,23,4,0.295,0.265,0.222,0.251,0.295,0.9,0.753,0.852,1.0,0.265,0.222,0.251,0.295,0.9,0.753,0.852,1.0,,,,
takanka01,1958,1,TOF,NL,17,2,0.295,0.273,0.154,0.212,0.295,0.926,0.522,0.719,1.0,0.273,0.154,0.212,0.295,0.926,0.522,0.719,1.0,,,,
takanka01,1959,1,TOF,NL,426,102,0.295,0.273,0.304,0.282,0.295,0.926,1.029,0.955,1.0,0.273,0.304,0.282,0.295,0.926,1.029,0.955,1.0,,,,
takanka01,1960,1,TOF,NL,465,137,0.295,0.273,0.344,0.348,0.265,0.926,1.167,1.179,0.9,0.273,0.344,0.348,0.265,0.926,1.167,1.179,0.9,,,,
takanka01,1961,1,TOF,NL,102,35,0.295,0.273,0.402,0.369,0.273,0.926,1.364,1.252,0.926,0.273,0.402,0.369,0.273,0.926,1.364,1.252,0.926,,,,
takanka01,1962,1,TOF,NL,0,0,0.295,0.273,0.295,0.316,0.273,0.926,1.0,1.073,0.926,0.273,0.295,0.316,0.273,0.926,1.0,1.073,0.926,,,,
takanka01,1963,1,TOF,NL,0,0,0.295,0.273,0.295,0.295,0.276,0.926,1.0,1.0,0.935,0.273,0.295,0.295,0.276,0.926,1.0,1.0,0.935,,,,
takanke01,2016,1,LTM,NL,50,14,0.295,0.295,0.333,0.349,0.295,1.0,1.13,1.183,1.0,0.295,0.333,0.349,0.295,1.0,1.13,1.183,1.0,,,,
takanke01,2017,1,LTM,NL,35,17,0.295,0.295,0.45,0.427,0.295,1.0,1.525,1.446,1.0,0.295,0.45,0.427,0.295,1.0,1.525,1.446,1.0,,,,
takanke01,2018,1,LTM,NL,57,22,0.295,0.295,0.45,0.45,0.295,1.0,1.525,1.525,1.0,0.295,0.45,0.45,0.295,1.0,1.525,1.525,1.0,,,,
takanke01,2019,1,LTM,NL,18,6,0.295,0.295,0.45,0.419,0.295,1.0,1.525,1.42,1.0,0.295,0.45,0.419,0.295,1.0,1.525,1.42,1.0,,,,
takanke01,2019,2,HNT,AL,18,6,0.295,0.295,0.45,0.419,0.295,1.0,1.525,1.42,1.0,0.295,0.45,0.419,0.295,1.0,1.525,1.42,1.0,,,,
takanke01,2020,1,HNT,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
takansh01,2023,1,LTM,NL,36,8,0.295,0.295,0.296,0.327,0.295,1.0,1.004,1.108,1.0,0.295,0.296,0.327,0.295,1.0,1.004,1.108,1.0,,,,
takansh01,2024,1,LTM,NL,48,15,0.295,0.295,0.45,0.4,0.295,1.0,1.525,1.356,1.0,0.295,0.45,0.4,0.295,1.0,1.525,1.356,1.0,,,,
takansh01,2025,1,LTM,NL,177,40,0.295,0.295,0.354,0.361,0.295,1.0,1.2,1.225,1.0,0.295,0.354,0.361,0.295,1.0,1.2,1.225,1.0,,,,
takanyu01,2017,1,RKE,NL,144,29,0.295,0.209,0.309,0.315,0.295,0.709,1.046,1.069,1.0,0.209,0.309,0.315,0.295,0.709,1.046,1.069,1.0,,,,
takanyu01,2018,1,RKE,NL,158,37,0.295,0.209,0.356,0.356,0.295,0.709,1.206,1.206,1.0,0.209,0.356,0.356,0.295,0.709,1.206,1.206,1.0,,,,
takanyu01,2019,1,RKE,NL,103,25,0.295,0.209,0.403,0.349,0.295,0.709,1.367,1.182,1.0,0.209,0.403,0.349,0.295,0.709,1.367,1.182,1.0,,,,
takanyu01,2020,1,RKE,NL,123,15,0.295,0.209,0.179,0.269,0.201,0.709,0.605,0.911,0.681,0.209,0.179,0.269,0.201,0.709,0.605,0.911,0.681,,,,
takanyu01,2020,2,YMG,AL,123,15,0.295,0.209,0.179,0.269,0.201,0.709,0.605,0.911,0.681,0.209,0.179,0.269,0.201,0.709,0.605,0.911,0.681,,,,
takanyu01,2021,1,YMG,AL,128,32,0.295,0.209,0.405,0.337,0.21,0.709,1.373,1.141,0.713,0.209,0.405,0.337,0.21,0.709,1.373,1.141,0.713,,,,
takanyu01,2022,1,YMG,AL,152,31,0.295,0.209,0.29,0.314,0.211,0.709,0.982,1.063,0.715,0.209,0.29,0.314,0.211,0.709,0.982,1.063,0.715,,,,
takanyu01,2023,1,YMG,AL,141,25,0.295,0.209,0.294,0.293,0.198,0.709,0.997,0.992,0.671,0.209,0.294,0.293,0.198,0.709,0.997,0.992,0.671,,,,
takanyu01,2024,1,YMG,AL,116,25,0.295,0.209,0.291,0.318,0.194,0.709,0.985,1.078,0.657,0.209,0.291,0.318,0.194,0.709,0.985,1.078,0.657,,,,
takanyu01,2025,1,YMG,AL,49,14,0.295,0.209,0.424,0.372,0.217,0.709,1.438,1.26,0.735,0.209,0.424,0.372,0.217,0.709,1.438,1.26,0.735,,,,
takaoei01,1966,1,CHD,AL,7,3,0.295,0.295,0.45,0.417,0.295,1.0,1.525,1.415,1.0,0.295,0.45,0.417,0.295,1.0,1.525,1.415,1.0,,,,
takaoei01,1967,1,CHD,AL,53,19,0.295,0.295,0.442,0.414,0.295,1.0,1.498,1.404,1.0,0.295,0.442,0.414,0.295,1.0,1.498,1.404,1.0,,,,
takaoei01,1968,1,CHD,AL,0,0,0.295,0.295,0.295,0.324,0.295,1.0,1.0,1.1,1.0,0.295,0.295,0.324,0.295,1.0,1.0,1.1,1.0,,,,
takaske01,2007,1,YBS,AL,99,32,0.295,0.314,0.438,0.412,0.295,1.064,1.486,1.397,1.0,0.314,0.438,0.412,0.295,1.064,1.486,1.397,1.0,,,,
takaske01,2008,1,YBS,AL,56,27,0.295,0.314,0.45,0.442,0.295,1.064,1.525,1.499,1.0,0.314,0.45,0.442,0.295,1.064,1.525,1.499,1.0,,,,
takaske01,2009,1,YBS,AL,244,76,0.295,0.314,0.422,0.433,0.295,1.064,1.431,1.469,1.0,0.314,0.422,0.433,0.295,1.064,1.431,1.469,1.0,,,,
takaske01,2010,1,YBS,AL,49,20,0.295,0.314,0.45,0.432,0.295,1.064,1.525,1.463,1.0,0.314,0.45,0.432,0.295,1.064,1.525,1.463,1.0,,,,
takaske01,2011,1,YBS,AL,585,173,0.295,0.314,0.385,0.395,0.318,1.064,1.306,1.34,1.076,0.314,0.385,0.395,0.318,1.064,1.306,1.34,1.076,,,,
takaske01,2012,1,DNB,AL,500,146,0.295,0.314,0.371,0.385,0.308,1.064,1.256,1.305,1.045,0.314,0.371,0.385,0.308,1.064,1.256,1.305,1.045,,,,
takaske01,2013,1,DNB,AL,218,66,0.295,0.314,0.429,0.407,0.301,1.064,1.453,1.379,1.022,0.314,0.429,0.407,0.301,1.064,1.453,1.379,1.022,,,,
takaske01,2014,1,DNB,AL,163,48,0.295,0.314,0.378,0.402,0.299,1.064,1.281,1.364,1.014,0.314,0.378,0.402,0.299,1.064,1.281,1.364,1.014,,,,
takaske01,2015,1,DNB,AL,113,45,0.295,0.314,0.45,0.405,0.303,1.064,1.525,1.371,1.026,0.314,0.45,0.405,0.303,1.064,1.525,1.371,1.026,,,,
takaske01,2016,1,DNB,AL,0,0,0.295,0.314,0.295,0.357,0.307,1.064,1.0,1.21,1.04,0.314,0.295,0.357,0.307,1.064,1.0,1.21,1.04,,,,
takaske01,2017,1,DNB,AL,3,4,0.295,0.314,0.45,0.388,0.295,1.064,1.525,1.315,1.0,0.314,0.45,0.388,0.295,1.064,1.525,1.315,1.0,,,,
takassa01,1988,1,CHD,AL,14,5,0.295,0.295,0.417,0.349,0.295,1.0,1.412,1.183,1.0,0.295,0.417,0.349,0.295,1.0,1.412,1.183,1.0,,,,
takassa01,1989,1,CHD,AL,9,1,0.295,0.295,0.2,0.261,0.295,1.0,0.678,0.885,1.0,0.295,0.2,0.261,0.295,1.0,0.678,0.885,1.0,,,,
takassa01,1990,1,CHD,AL,243,53,0.295,0.295,0.288,0.292,0.295,1.0,0.976,0.989,1.0,0.295,0.288,0.292,0.295,1.0,0.976,0.989,1.0,,,,
takassa01,1990,2,DHH,NL,243,53,0.295,0.295,0.288,0.292,0.295,1.0,0.976,0.989,1.0,0.295,0.288,0.292,0.295,1.0,0.976,0.989,1.0,,,,
takassa01,1991,1,DHH,NL,104,32,0.295,0.295,0.395,0.354,0.295,1.0,1.339,1.199,1.0,0.295,0.395,0.354,0.295,1.0,1.339,1.199,1.0,,,,
takassa01,1992,1,DHH,NL,0,0,0.295,0.295,0.295,0.315,0.295,1.0,1.0,1.068,1.0,0.295,0.295,0.315,0.295,1.0,1.0,1.068,1.0,,,,
takassh02,2009,1,CHD,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
takassh02,2010,1,CHD,AL,3,3,0.295,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,,,,
takassh02,2011,1,CHD,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
takassh02,2012,1,CHD,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
takasta01,2024,1,OBF,NL,184,47,0.295,0.295,0.311,0.323,0.295,1.0,1.055,1.096,1.0,0.295,0.311,0.323,0.295,1.0,1.055,1.096,1.0,,,,
takasta01,2025,1,OBF,NL,202,66,0.295,0.295,0.388,0.354,0.295,1.0,1.316,1.201,1.0,0.295,0.388,0.354,0.295,1.0,1.316,1.201,1.0,,,,
takata01,2024,1,HRC,AL,6,1,0.295,0.295,0.25,0.263,0.295,1.0,0.847,0.893,1.0,0.295,0.25,0.263,0.295,1.0,0.847,0.893,1.0,,,,
takata01,2025,1,HRC,AL,149,31,0.295,0.295,0.272,0.272,0.295,1.0,0.922,0.923,1.0,0.295,0.272,0.272,0.295,1.0,0.922,0.923,1.0,,,,
takatsh01,1991,1,YKS,AL,91,30,0.295,0.253,0.45,0.403,0.295,0.857,1.525,1.367,1.0,0.253,0.45,0.403,0.295,0.857,1.525,1.367,1.0,,,,
takatsh01,1992,1,YKS,AL,272,74,0.295,0.253,0.372,0.385,0.295,0.857,1.261,1.306,1.0,0.253,0.372,0.385,0.295,0.857,1.261,1.306,1.0,,,,
takatsh01,1993,1,YKS,AL,258,66,0.295,0.253,0.361,0.354,0.274,0.857,1.223,1.2,0.928,0.253,0.361,0.354,0.274,0.857,1.223,1.2,0.928,,,,
takatsh01,1994,1,YKS,AL,238,56,0.295,0.253,0.316,0.328,0.263,0.857,1.072,1.112,0.892,0.253,0.316,0.328,0.263,0.857,1.072,1.112,0.892,,,,
takatsh01,1995,1,YKS,AL,159,40,0.295,0.253,0.331,0.341,0.261,0.857,1.121,1.157,0.886,0.253,0.331,0.341,0.261,0.857,1.121,1.157,0.886,,,,
takatsh01,1996,1,YKS,AL,165,49,0.295,0.253,0.398,0.355,0.261,0.857,1.35,1.204,0.885,0.253,0.398,0.355,0.261,0.857,1.35,1.204,0.885,,,,
takatsh01,1997,1,YKS,AL,261,46,0.295,0.253,0.25,0.316,0.238,0.857,0.847,1.072,0.806,0.253,0.25,0.316,0.238,0.857,0.847,1.072,0.806,,,,
takatsh01,1998,1,YKS,AL,149,48,0.295,0.253,0.432,0.366,0.246,0.857,1.466,1.241,0.834,0.253,0.432,0.366,0.246,0.857,1.466,1.241,0.834,,,,
takatsh01,1999,1,YKS,AL,136,26,0.295,0.253,0.283,0.325,0.24,0.857,0.958,1.102,0.814,0.253,0.283,0.325,0.24,0.857,0.958,1.102,0.814,,,,
takatsh01,2000,1,YKS,AL,114,28,0.295,0.253,0.346,0.336,0.239,0.857,1.172,1.138,0.809,0.253,0.346,0.336,0.239,0.857,1.172,1.138,0.809,,,,
takatsh01,2001,1,YKS,AL,170,46,0.295,0.253,0.359,0.345,0.234,0.857,1.218,1.169,0.792,0.253,0.359,0.345,0.234,0.857,1.218,1.169,0.792,,,,
takatsh01,2002,1,YKS,AL,137,31,0.295,0.253,0.301,0.319,0.254,0.857,1.02,1.082,0.859,0.253,0.301,0.319,0.254,0.857,1.02,1.082,0.859,,,,
takatsh01,2003,1,YKS,AL,138,35,0.295,0.253,0.333,0.319,0.239,0.857,1.13,1.082,0.81,0.253,0.333,0.319,0.239,0.857,1.13,1.082,0.81,,,,
takatsh01,2006,1,YKS,AL,140,30,0.295,0.253,0.283,0.319,0.295,0.857,0.959,1.081,1.0,0.253,0.283,0.319,0.295,0.857,0.959,1.081,1.0,,,,
takatsh01,2007,1,YKS,AL,76,28,0.295,0.253,0.45,0.386,0.295,0.857,1.525,1.307,1.0,0.253,0.45,0.386,0.295,0.857,1.525,1.307,1.0,,,,
takatto03,1952,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
takatto03,1953,1,HKB,NL,0,0,0.295,0.295,0.295,0.305,0.295,1.0,1.0,1.033,1.0,0.295,0.295,0.305,0.295,1.0,1.0,1.033,1.0,,,,
takatto03,1954,1,HKB,NL,38,11,0.295,0.295,0.344,0.355,0.295,1.0,1.165,1.204,1.0,0.295,0.344,0.355,0.295,1.0,1.165,1.204,1.0,,,,
takatto03,1955,1,HKB,NL,1,2,0.295,0.295,0.45,0.398,0.295,1.0,1.525,1.348,1.0,0.295,0.45,0.398,0.295,1.0,1.525,1.348,1.0,,,,
takatto03,1956,1,HKB,NL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
takatto03,1957,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
takayik01,1985,1,SBL,NL,72,14,0.295,0.294,0.264,0.307,0.295,0.996,0.895,1.042,1.0,0.294,0.264,0.307,0.295,0.996,0.895,1.042,1.0,,,,
takayik01,1986,1,SBL,NL,6,7,0.295,0.294,0.45,0.382,0.295,0.996,1.525,1.294,1.0,0.294,0.45,0.382,0.295,0.996,1.525,1.294,1.0,,,,
takayik01,1987,1,SBL,NL,0,0,0.295,0.294,0.295,0.341,0.295,0.996,1.0,1.155,1.0,0.294,0.295,0.341,0.295,0.996,1.0,1.155,1.0,,,,
takayik01,1988,1,SBL,NL,120,38,0.295,0.294,0.369,0.351,0.295,0.996,1.251,1.189,1.0,0.294,0.369,0.351,0.295,0.996,1.251,1.189,1.0,,,,
takayik01,1989,1,SBL,NL,335,96,0.295,0.294,0.352,0.375,0.291,0.996,1.192,1.27,0.986,0.294,0.352,0.375,0.291,0.996,1.192,1.27,0.986,,,,
takayik01,1990,1,SBL,NL,1,3,0.295,0.294,0.45,0.43,0.295,0.996,1.525,1.459,1.0,0.294,0.45,0.43,0.295,0.996,1.525,1.459,1.0,,,,
takayik01,1991,1,HRC,AL,36,16,0.295,0.294,0.45,0.45,0.295,0.996,1.525,1.525,1.0,0.294,0.45,0.45,0.295,0.996,1.525,1.525,1.0,,,,
takayik01,1992,1,HRC,AL,5,2,0.295,0.294,0.45,0.427,0.295,0.996,1.525,1.446,1.0,0.294,0.45,0.427,0.295,0.996,1.525,1.446,1.0,,,,
takayik01,1993,1,HRC,AL,20,5,0.295,0.294,0.333,0.369,0.295,0.996,1.13,1.25,1.0,0.294,0.333,0.369,0.295,0.996,1.13,1.25,1.0,,,,
takayik01,1994,1,HRC,AL,117,37,0.295,0.294,0.394,0.346,0.295,0.996,1.334,1.172,1.0,0.294,0.394,0.346,0.295,0.996,1.334,1.172,1.0,,,,
takayik01,1995,1,DHH,NL,83,15,0.295,0.294,0.214,0.297,0.295,0.996,0.726,1.008,1.0,0.294,0.214,0.297,0.295,0.996,0.726,1.008,1.0,,,,
takayik01,1996,1,DHH,NL,22,7,0.295,0.294,0.45,0.372,0.295,0.996,1.525,1.261,1.0,0.294,0.45,0.372,0.295,0.996,1.525,1.261,1.0,,,,
takayis01,1963,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
takayis01,1964,1,TYW,AL,0,0,0.295,0.295,0.295,0.301,0.295,1.0,1.0,1.022,1.0,0.295,0.295,0.301,0.295,1.0,1.0,1.022,1.0,,,,
takayis01,1965,1,TYW,AL,74,18,0.295,0.295,0.327,0.314,0.295,1.0,1.109,1.066,1.0,0.295,0.327,0.314,0.295,1.0,1.109,1.066,1.0,,,,
takayis01,1966,1,TYW,AL,0,0,0.295,0.295,0.295,0.301,0.295,1.0,1.0,1.022,1.0,0.295,0.295,0.301,0.295,1.0,1.0,1.022,1.0,,,,
takayku01,1953,1,CHD,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
takayku01,1954,1,CHD,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
takayku01,1955,1,CHD,AL,16,8,0.295,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,,,,
takayku01,1956,1,CHD,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
takayiz01,1988,1,KNB,NL,345,86,0.295,0.281,0.314,0.328,0.295,0.954,1.064,1.114,1.0,0.281,0.314,0.328,0.295,0.954,1.064,1.114,1.0,,,,
takayiz01,1989,1,KNB,NL,222,69,0.295,0.281,0.406,0.386,0.273,0.954,1.376,1.308,0.927,0.281,0.406,0.386,0.273,0.954,1.376,1.308,0.927,,,,
takayiz01,1990,1,KNB,NL,314,103,0.295,0.281,0.398,0.38,0.293,0.954,1.348,1.288,0.993,0.281,0.398,0.38,0.293,0.954,1.348,1.288,0.993,,,,
takayiz01,1991,1,KNB,NL,434,109,0.295,0.281,0.3,0.327,0.279,0.954,1.018,1.109,0.946,0.281,0.3,0.327,0.279,0.954,1.018,1.109,0.946,,,,
takayiz01,1992,1,KNB,NL,460,123,0.295,0.281,0.337,0.352,0.276,0.954,1.142,1.194,0.936,0.281,0.337,0.352,0.276,0.954,1.142,1.194,0.936,,,,
takayiz01,1993,1,KNB,NL,108,40,0.295,0.281,0.45,0.396,0.289,0.954,1.525,1.344,0.979,0.281,0.45,0.396,0.289,0.954,1.525,1.344,0.979,,,,
takayiz01,1994,1,KNB,NL,0,0,0.295,0.281,0.295,0.326,0.285,0.954,1.0,1.105,0.966,0.281,0.295,0.326,0.285,0.954,1.0,1.105,0.966,,,,
takayiz01,1995,1,KNB,NL,0,0,0.295,0.281,0.295,0.295,0.271,0.954,1.0,1.0,0.92,0.281,0.295,0.295,0.271,0.954,1.0,1.0,0.92,,,,
takayiz01,1996,1,LTM,NL,0,0,0.295,0.281,0.295,0.295,0.287,0.954,1.0,1.0,0.973,0.281,0.295,0.295,0.287,0.954,1.0,1.0,0.973,,,,
takecfu01,1950,1,KNP,NL,309,79,0.295,0.276,0.278,0.278,0.295,0.935,0.943,0.944,1.0,0.276,0.278,0.278,0.295,0.935,0.943,0.944,1.0,,,,
takecfu01,1951,1,KNP,NL,801,184,0.295,0.276,0.262,0.285,0.237,0.935,0.89,0.967,0.803,0.276,0.262,0.285,0.237,0.935,0.89,0.967,0.803,,,,
takecfu01,1952,1,KNP,NL,712,222,0.295,0.276,0.36,0.341,0.266,0.935,1.222,1.157,0.902,0.276,0.36,0.341,0.266,0.935,1.222,1.157,0.902,,,,
takecfu01,1953,1,KNP,NL,466,148,0.295,0.276,0.363,0.348,0.277,0.935,1.23,1.179,0.938,0.276,0.363,0.348,0.277,0.935,1.23,1.179,0.938,,,,
takecfu01,1954,1,KNP,NL,1014,252,0.295,0.276,0.29,0.305,0.268,0.935,0.984,1.034,0.909,0.276,0.29,0.305,0.268,0.935,0.984,1.034,0.909,,,,
takecfu01,1955,1,KNP,NL,695,177,0.295,0.276,0.292,0.295,0.267,0.935,0.99,1.001,0.904,0.276,0.292,0.295,0.267,0.935,0.99,1.001,0.904,,,,
takecfu01,1956,1,KNP,NL,843,223,0.295,0.276,0.31,0.308,0.274,0.935,1.051,1.045,0.929,0.276,0.31,0.308,0.274,0.935,1.051,1.045,0.929,,,,
takecfu01,1957,1,KNP,NL,638,170,0.295,0.276,0.319,0.334,0.265,0.935,1.081,1.132,0.899,0.276,0.319,0.334,0.265,0.935,1.081,1.132,0.899,,,,
takecfu01,1958,1,KNP,NL,404,145,0.295,0.276,0.403,0.379,0.269,0.935,1.365,1.285,0.912,0.276,0.403,0.379,0.269,0.935,1.365,1.285,0.912,,,,
takecfu01,1959,1,KNB,NL,345,109,0.295,0.276,0.368,0.367,0.282,0.935,1.248,1.244,0.955,0.276,0.368,0.367,0.282,0.935,1.248,1.244,0.955,,,,
takecfu01,1960,1,KNB,NL,239,68,0.295,0.276,0.327,0.336,0.29,0.935,1.108,1.141,0.982,0.276,0.327,0.336,0.29,0.935,1.108,1.141,0.982,,,,
takecfu01,1961,1,KNB,NL,150,43,0.295,0.276,0.333,0.355,0.301,0.935,1.13,1.205,1.021,0.276,0.333,0.355,0.301,0.935,1.13,1.205,1.021,,,,
takecfu01,1962,1,KNB,NL,27,12,0.295,0.276,0.45,0.396,0.324,0.935,1.525,1.341,1.097,0.276,0.45,0.396,0.324,0.935,1.525,1.341,1.097,,,,
takecos01,1943,1,HNT,AL,0,0,0.295,0.269,0.295,0.278,0.295,0.912,1.0,0.944,1.0,0.269,0.295,0.278,0.295,0.912,1.0,0.944,1.0,,,,
takecos01,1944,1,HNT,AL,82,17,0.295,0.269,0.212,0.245,0.295,0.912,0.72,0.832,1.0,0.269,0.212,0.245,0.295,0.912,0.72,0.832,1.0,,,,
takecos01,1946,1,OST,AL,0,0,0.295,0.269,0.295,0.291,0.295,0.912,1.0,0.986,1.0,0.269,0.295,0.291,0.295,0.912,1.0,0.986,1.0,,,,
